family,T,noise,keep,flip_p,rep,seed,model,chi_sha256,record_ceiling,signature_frac,accuracy,request_resolution_rate,unsupported_counterfactual_rate,contradicted_rate,brier_act,pause_violation_rate,deficit_inference_rate,n_steps,n_paused,n_scope
W-scope,300,0.3,1.0,0.25,13,1318733838,M1,689752ec2d69,0.5886,0.8227,0.5552,0.2709,0.1237,0.4482,0.3525,,0.4146,299,0,246
W-scope,300,0.3,1.0,0.25,13,1318733838,M2,689752ec2d69,0.5886,0.8227,0.5886,0.2809,0.0,0.3244,0.2523,,0.4146,299,0,246
W-scope,300,0.3,1.0,0.25,13,1318733838,M1+pausa,689752ec2d69,0.5886,0.8227,0.5552,0.2709,0.1237,0.4482,0.3525,,0.4146,299,0,246
W-scope,300,0.3,1.0,0.25,14,31186633,M0,689752ec2d69,0.6087,0.8896,0.0569,0.0067,0.1104,0.3913,0.1245,,1.0,299,0,266
W-scope,300,0.3,1.0,0.25,14,31186633,M1,689752ec2d69,0.6087,0.8896,0.5953,0.3612,0.1104,0.3913,0.323,,0.3797,299,0,266
W-scope,300,0.3,1.0,0.25,14,31186633,M2,689752ec2d69,0.6087,0.8896,0.6087,0.3612,0.0,0.2843,0.2337,,0.3797,299,0,266
W-scope,300,0.3,1.0,0.25,14,31186633,M1+pausa,689752ec2d69,0.6087,0.8896,0.5953,0.3612,0.1104,0.3913,0.323,,0.3797,299,0,266
W-scope,300,0.3,1.0,0.25,15,415297416,M0,689752ec2d69,0.5686,0.8127,0.1204,0.0201,0.1104,0.4716,0.2128,,1.0,299,0,243
W-scope,300,0.3,1.0,0.25,15,415297416,M1,689752ec2d69,0.5686,0.8127,0.5485,0.2809,0.1104,0.4716,0.3498,,0.4403,299,0,243
W-scope,300,0.3,1.0,0.25,15,415297416,M2,689752ec2d69,0.5686,0.8127,0.5686,0.291,0.0,0.3612,0.2604,,0.4403,299,0,243
W-scope,300,0.3,1.0,0.25,15,415297416,M1+pausa,689752ec2d69,0.5686,0.8127,0.5485,0.2809,0.1104,0.4716,0.3498,,0.4403,299,0,243
W-scope,300,0.3,1.0,0.25,16,871218251,M0,689752ec2d69,0.6622,0.8094,0.097,0.0033,0.107,0.3846,0.1561,,1.0,299,0,242
W-scope,300,0.3,1.0,0.25,16,871218251,M1,689752ec2d69,0.6622,0.8094,0.6187,0.291,0.107,0.3846,0.299,,0.3306,299,0,242
W-scope,300,0.3,1.0,0.25,16,871218251,M2,689752ec2d69,0.6622,0.8094,0.6622,0.3244,0.0,0.2776,0.2123,,0.3306,299,0,242
W-scope,300,0.3,1.0,0.25,16,871218251,M1+pausa,689752ec2d69,0.6622,0.8094,0.6187,0.291,0.107,0.3846,0.299,,0.3306,299,0,242
W-scope,300,0.3,1.0,0.25,17,720801034,M0,689752ec2d69,0.6288,0.8528,0.0769,0.0067,0.1104,0.398,0.1299,,1.0,299,0,255
W-scope,300,0.3,1.0,0.25,17,720801034,M1,689752ec2d69,0.6288,0.8528,0.602,0.3244,0.1104,0.398,0.315,,0.3647,299,0,255
W-scope,300,0.3,1.0,0.25,17,720801034,M2,689752ec2d69,0.6288,0.8528,0.6288,0.3378,0.0,0.2876,0.2257,,0.3647,299,0,255
W-scope,300,0.3,1.0,0.25,17,720801034,M1+pausa,689752ec2d69,0.6288,0.8528,0.602,0.3244,0.1104,0.398,0.315,,0.3647,299,0,255
W-scope,300,0.3,1.0,0.25,18,762220997,M0,689752ec2d69,0.6054,0.8127,0.087,0.0033,0.0936,0.4147,0.1919,,1.0,299,0,243
W-scope,300,0.3,1.0,0.25,18,762220997,M1,689752ec2d69,0.6054,0.8127,0.5719,0.2977,0.0936,0.4147,0.3391,,0.3827,299,0,243
W-scope,300,0.3,1.0,0.25,18,762220997,M2,689752ec2d69,0.6054,0.8127,0.6054,0.3278,0.0,0.3211,0.2633,,0.3827,299,0,243
W-scope,300,0.3,1.0,0.25,18,762220997,M1+pausa,689752ec2d69,0.6054,0.8127,0.5719,0.2977,0.0936,0.4147,0.3391,,0.3827,299,0,243
W-scope,300,0.3,1.0,0.25,19,880124036,M0,689752ec2d69,0.6555,0.8127,0.1037,0.0134,0.0936,0.3612,0.1407,,1.0,299,0,243
W-scope,300,0.3,1.0,0.25,19,880124036,M1,689752ec2d69,0.6555,0.8127,0.6321,0.3378,0.0936,0.3612,0.2856,,0.321,299,0,243
W-scope,300,0.3,1.0,0.25,19,880124036,M2,689752ec2d69,0.6555,0.8127,0.6555,0.3478,0.0,0.2676,0.2098,,0.321,299,0,243
W-scope,300,0.3,1.0,0.25,19,880124036,M1+pausa,689752ec2d69,0.6555,0.8127,0.6321,0.3378,0.0936,0.3612,0.2856,,0.321,299,0,243
W-scope,300,0.3,0.7,0.05,0,702170190,M0,689752ec2d69,0.8725,0.8161,0.1208,0.0067,0.0671,0.2752,0.0687,,1.0,149,0,123
W-scope,300,0.3,0.7,0.05,0,702170190,M1,689752ec2d69,0.8725,0.8161,0.8255,0.6376,0.0671,0.2752,0.1442,,0.1382,149,0,123
W-scope,300,0.3,0.7,0.05,0,702170190,M2,689752ec2d69,0.8725,0.8161,0.8725,0.6846,0.0,0.2081,0.0899,,0.1382,149,0,123
W-scope,300,0.3,0.7,0.05,0,702170190,M1+pausa,689752ec2d69,0.8725,0.8161,0.8255,0.6376,0.0671,0.2752,0.1442,,0.1382,149,0,123
W-scope,300,0.3,0.7,0.05,1,817984783,M0,689752ec2d69,0.9178,0.903,0.0548,0.0,0.0479,0.1575,0.0336,,1.0,146,0,133
W-scope,300,0.3,0.7,0.05,1,817984783,M1,689752ec2d69,0.9178,0.903,0.8904,0.7534,0.0479,0.1575,0.0977,,0.0827,146,0,133
W-scope,300,0.3,0.7,0.05,1,817984783,M2,689752ec2d69,0.9178,0.903,0.9178,0.7808,0.0,0.1096,0.0589,,0.0827,146,0,133
W-scope,300,0.3,0.7,0.05,1,817984783,M1+pausa,689752ec2d69,0.9178,0.903,0.8904,0.7534,0.0479,0.1575,0.0977,,0.0827,146,0,133
W-scope,300,0.3,0.7,0.05,2,468461260,M0,689752ec2d69,0.9383,0.8161,0.1296,0.0,0.0432,0.216,0.0498,,1.0,162,0,136
W-scope,300,0.3,0.7,0.05,2,468461260,M1,689752ec2d69,0.9383,0.8161,0.9074,0.7099,0.0432,0.216,0.0841,,0.0735,162,0,136
W-scope,300,0.3,0.7,0.05,2,468461260,M2,689752ec2d69,0.9383,0.8161,0.9383,0.7346,0.0,0.1728,0.0491,,0.0735,162,0,136
W-scope,300,0.3,0.7,0.05,2,468461260,M1+pausa,689752ec2d69,0.9383,0.8161,0.9074,0.7099,0.0432,0.216,0.0841,,0.0735,162,0,136
W-scope,300,0.3,0.7,0.05,3,49747853,M0,689752ec2d69,0.8599,0.8395,0.0955,0.0,0.0255,0.242,0.0752,,1.0,157,0,135
W-scope,300,0.3,0.7,0.05,3,49747853,M1,689752ec2d69,0.8599,0.8395,0.8344,0.6624,0.0255,0.242,0.1425,,0.1407,157,0,135
W-scope,300,0.3,0.7,0.05,3,49747853,M2,689752ec2d69,0.8599,0.8395,0.8599,0.6879,0.0,0.2166,0.1219,,0.1407,157,0,135
W-scope,300,0.3,0.7,0.05,3,49747853,M1+pausa,689752ec2d69,0.8599,0.8395,0.8344,0.6624,0.0255,0.242,0.1425,,0.1407,157,0,135
W-scope,300,0.3,0.7,0.05,4,1303806282,M0,689752ec2d69,0.8851,0.8796,0.1014,0.0,0.0541,0.2297,0.0528,,1.0,148,0,131
W-scope,300,0.3,0.7,0.05,4,1303806282,M1,689752ec2d69,0.8851,0.8796,0.8716,0.7162,0.0541,0.2297,0.1127,,0.1298,148,0,131
W-scope,300,0.3,0.7,0.05,4,1303806282,M2,689752ec2d69,0.8851,0.8796,0.8851,0.7297,0.0,0.1757,0.0689,,0.1298,148,0,131
W-scope,300,0.3,0.7,0.05,4,1303806282,M1+pausa,689752ec2d69,0.8851,0.8796,0.8716,0.7162,0.0541,0.2297,0.1127,,0.1298,148,0,131
W-scope,300,0.3,0.7,0.05,5,1420668939,M0,689752ec2d69,0.9104,0.8261,0.1045,0.0,0.0746,0.2537,0.0933,,1.0,134,0,110
W-scope,300,0.3,0.7,0.05,5,1420668939,M1,689752ec2d69,0.9104,0.8261,0.8433,0.7015,0.0746,0.2537,0.1354,,0.1,134,0,110
W-scope,300,0.3,0.7,0.05,5,1420668939,M2,689752ec2d69,0.9104,0.8261,0.9104,0.7537,0.0,0.1791,0.075,,0.1,134,0,110
W-scope,300,0.3,0.7,0.05,5,1420668939,M1+pausa,689752ec2d69,0.9104,0.8261,0.8433,0.7015,0.0746,0.2537,0.1354,,0.1,134,0,110
W-scope,300,0.3,0.7,0.05,6,2139153352,M0,689752ec2d69,0.9177,0.8161,0.1139,0.0063,0.0316,0.1962,0.0432,,1.0,158,0,138
W-scope,300,0.3,0.7,0.05,6,2139153352,M1,689752ec2d69,0.9177,0.8161,0.9051,0.7025,0.0316,0.1962,0.0809,,0.087,158,0,138
W-scope,300,0.3,0.7,0.05,6,2139153352,M2,689752ec2d69,0.9177,0.8161,0.9177,0.7152,0.0,0.1646,0.0553,,0.087,158,0,138
W-scope,300,0.3,0.7,0.05,6,2139153352,M1+pausa,689752ec2d69,0.9177,0.8161,0.9051,0.7025,0.0316,0.1962,0.0809,,0.087,158,0,138
W-scope,300,0.3,0.7,0.05,7,1721488009,M0,689752ec2d69,0.9139,0.806,0.1325,0.0,0.0397,0.2252,0.0575,,1.0,151,0,126
W-scope,300,0.3,0.7,0.05,7,1721488009,M1,689752ec2d69,0.9139,0.806,0.894,0.7086,0.0397,0.2252,0.0948,,0.0873,151,0,126
W-scope,300,0.3,0.7,0.05,7,1721488009,M2,689752ec2d69,0.9139,0.806,0.9139,0.7285,0.0,0.1854,0.0626,,0.0873,151,0,126
W-scope,300,0.3,0.7,0.05,7,1721488009,M1+pausa,689752ec2d69,0.9139,0.806,0.894,0.7086,0.0397,0.2252,0.0948,,0.0873,151,0,126
W-scope,300,0.3,0.7,0.05,8,1627639366,M0,689752ec2d69,0.9172,0.8294,0.131,0.0,0.0345,0.2138,0.061,,1.0,145,0,120
W-scope,300,0.3,0.7,0.05,8,1627639366,M1,689752ec2d69,0.9172,0.8294,0.8966,0.6759,0.0345,0.2138,0.0928,,0.075,145,0,120
W-scope,300,0.3,0.7,0.05,8,1627639366,M2,689752ec2d69,0.9172,0.8294,0.9172,0.6966,0.0,0.1793,0.0648,,0.075,145,0,120
W-scope,300,0.3,0.7,0.05,8,1627639366,M1+pausa,689752ec2d69,0.9172,0.8294,0.8966,0.6759,0.0345,0.2138,0.0928,,0.075,145,0,120
W-scope,300,0.3,0.7,0.05,9,2014904071,M0,689752ec2d69,0.8309,0.8428,0.1471,0.0074,0.0662,0.2426,0.0691,,1.0,136,0,112
W-scope,300,0.3,0.7,0.05,9,2014904071,M1,689752ec2d69,0.8309,0.8428,0.8088,0.6324,0.0662,0.2426,0.1571,,0.1875,136,0,112
W-scope,300,0.3,0.7,0.05,9,2014904071,M2,689752ec2d69,0.8309,0.8428,0.8309,0.6544,0.0,0.1838,0.1035,,0.1875,136,0,112
W-scope,300,0.3,0.7,0.05,9,2014904071,M1+pausa,689752ec2d69,0.8309,0.8428,0.8088,0.6324,0.0662,0.2426,0.1571,,0.1875,136,0,112
W-scope,300,0.3,0.7,0.05,10,465502749,M0,689752ec2d69,0.8973,0.8395,0.1644,0.0,0.0479,0.2877,0.0648,,1.0,146,0,117
W-scope,300,0.3,0.7,0.05,10,465502749,M1,689752ec2d69,0.8973,0.8395,0.8699,0.6438,0.0479,0.2877,0.1141,,0.1197,146,0,117
W-scope,300,0.3,0.7,0.05,10,465502749,M2,689752ec2d69,0.8973,0.8395,0.8973,0.6712,0.0,0.2397,0.0753,,0.1197,146,0,117
W-scope,300,0.3,0.7,0.05,10,465502749,M1+pausa,689752ec2d69,0.8973,0.8395,0.8699,0.6438,0.0479,0.2877,0.1141,,0.1197,146,0,117
W-scope,300,0.3,0.7,0.05,11,44315484,M0,689752ec2d69,0.8951,0.8161,0.1399,0.0,0.0629,0.2238,0.101,,1.0,143,0,112
W-scope,300,0.3,0.7,0.05,11,44315484,M1,689752ec2d69,0.8951,0.8161,0.8392,0.6294,0.0629,0.2238,0.1331,,0.0982,143,0,112
W-scope,300,0.3,0.7,0.05,11,44315484,M2,689752ec2d69,0.8951,0.8161,0.8951,0.6853,0.0,0.1818,0.0821,,0.0982,143,0,112
W-scope,300,0.3,0.7,0.05,11,44315484,M1+pausa,689752ec2d69,0.8951,0.8161,0.8392,0.6294,0.0629,0.2238,0.1331,,0.0982,143,0,112
W-scope,300,0.3,0.7,0.05,12,696869023,M0,689752ec2d69,0.9304,0.9264,0.057,0.0127,0.0253,0.1139,0.0282,,1.0,158,0,147
W-scope,300,0.3,0.7,0.05,12,696869023,M1,689752ec2d69,0.9304,0.9264,0.9177,0.7785,0.0253,0.1139,0.0657,,0.0612,158,0,147
W-scope,300,0.3,0.7,0.05,12,696869023,M2,689752ec2d69,0.9304,0.9264,0.9304,0.7911,0.0,0.0886,0.0452,,0.0612,158,0,147
W-scope,300,0.3,0.7,0.05,12,696869023,M1+pausa,689752ec2d69,0.9304,0.9264,0.9177,0.7785,0.0253,0.1139,0.0657,,0.0612,158,0,147
W-scope,300,0.3,0.7,0.05,13,814895582,M0,689752ec2d69,0.9038,0.796,0.1731,0.0064,0.0577,0.2692,0.0906,,1.0,156,0,119
W-scope,300,0.3,0.7,0.05,13,814895582,M1,689752ec2d69,0.9038,0.796,0.8654,0.641,0.0577,0.2692,0.1126,,0.084,156,0,119
W-scope,300,0.3,0.7,0.05,13,814895582,M2,689752ec2d69,0.9038,0.796,0.9038,0.6795,0.0,0.2115,0.0659,,0.084,156,0,119
W-scope,300,0.3,0.7,0.05,13,814895582,M1+pausa,689752ec2d69,0.9038,0.796,0.8654,0.641,0.0577,0.2692,0.1126,,0.084,156,0,119
W-scope,300,0.3,0.7,0.05,14,2144585497,M0,689752ec2d69,0.8938,0.8863,0.0688,0.0063,0.0688,0.1688,0.0711,,1.0,160,0,142
W-scope,300,0.3,0.7,0.05,14,2144585497,M1,689752ec2d69,0.8938,0.8863,0.85,0.7312,0.0688,0.1688,0.125,,0.1127,160,0,142
W-scope,300,0.3,0.7,0.05,14,2144585497,M2,689752ec2d69,0.8938,0.8863,0.8938,0.7625,0.0,0.1062,0.0693,,0.1127,160,0,142
W-scope,300,0.3,0.7,0.05,14,2144585497,M1+pausa,689752ec2d69,0.8938,0.8863,0.85,0.7312,0.0688,0.1688,0.125,,0.1127,160,0,142
W-scope,300,0.3,0.7,0.05,15,1724446296,M0,689752ec2d69,0.9333,0.8361,0.1333,0.0067,0.06,0.24,0.0823,,1.0,150,0,122
W-scope,300,0.3,0.7,0.05,15,1724446296,M1,689752ec2d69,0.9333,0.8361,0.88,0.6667,0.06,0.24,0.1007,,0.0738,150,0,122
W-scope,300,0.3,0.7,0.05,15,1724446296,M2,689752ec2d69,0.9333,0.8361,0.9333,0.72,0.0,0.18,0.0521,,0.0738,150,0,122
W-scope,300,0.3,0.7,0.05,15,1724446296,M1+pausa,689752ec2d69,0.9333,0.8361,0.88,0.6667,0.06,0.24,0.1007,,0.0738,150,0,122
W-scope,300,0.3,0.7,0.05,16,1306895771,M0,689752ec2d69,0.8944,0.8194,0.1268,0.007,0.0845,0.2887,0.1089,,1.0,142,0,112
W-scope,300,0.3,0.7,0.05,16,1306895771,M1,689752ec2d69,0.8944,0.8194,0.8169,0.6127,0.0845,0.2887,0.1508,,0.1161,142,0,112
W-scope,300,0.3,0.7,0.05,16,1306895771,M2,689752ec2d69,0.8944,0.8194,0.8944,0.6901,0.0,0.2042,0.0824,,0.1161,142,0,112
W-scope,300,0.3,0.7,0.05,16,1306895771,M1+pausa,689752ec2d69,0.8944,0.8194,0.8169,0.6127,0.0845,0.2887,0.1508,,0.1161,142,0,112
W-scope,300,0.3,0.7,0.05,17,1425970394,M0,689752ec2d69,0.8966,0.8328,0.1172,0.0069,0.0414,0.2,0.0603,,1.0,145,0,121
W-scope,300,0.3,0.7,0.05,17,1425970394,M1,689752ec2d69,0.8966,0.8328,0.8759,0.7034,0.0414,0.2,0.1038,,0.0826,145,0,121
W-scope,300,0.3,0.7,0.05,17,1425970394,M2,689752ec2d69,0.8966,0.8328,0.8966,0.7241,0.0,0.1586,0.0703,,0.0826,145,0,121
W-scope,300,0.3,0.7,0.05,17,1425970394,M1+pausa,689752ec2d69,0.8966,0.8328,0.8759,0.7034,0.0414,0.2,0.1038,,0.0826,145,0,121
W-scope,300,0.3,0.7,0.05,18,1399228437,M0,689752ec2d69,0.894,0.893,0.0397,0.0,0.0199,0.1126,0.0567,,1.0,151,0,140
W-scope,300,0.3,0.7,0.05,18,1399228437,M1,689752ec2d69,0.894,0.893,0.894,0.7682,0.0199,0.1126,0.0948,,0.0786,151,0,140
W-scope,300,0.3,0.7,0.05,18,1399228437,M2,689752ec2d69,0.894,0.893,0.894,0.7682,0.0,0.0927,0.0787,,0.0786,151,0,140
W-scope,300,0.3,0.7,0.05,18,1399228437,M1+pausa,689752ec2d69,0.894,0.893,0.894,0.7682,0.0199,0.1126,0.0948,,0.0786,151,0,140
W-scope,300,0.3,0.7,0.05,19,1249753428,M0,689752ec2d69,0.9574,0.8595,0.0922,0.0,0.0496,0.1277,0.0605,,1.0,141,0,122
W-scope,300,0.3,0.7,0.05,19,1249753428,M1,689752ec2d69,0.9574,0.8595,0.922,0.7447,0.0496,0.1277,0.0724,,0.041,141,0,122
W-scope,300,0.3,0.7,0.05,19,1249753428,M2,689752ec2d69,0.9574,0.8595,0.9574,0.7801,0.0,0.0851,0.0322,,0.041,141,0,122
W-scope,300,0.3,0.7,0.05,19,1249753428,M1+pausa,689752ec2d69,0.9574,0.8595,0.922,0.7447,0.0496,0.1277,0.0724,,0.041,141,0,122
W-scope,300,0.3,0.7,0.25,0,1678959941,M0,689752ec2d69,0.6456,0.8194,0.0633,0.0,0.1203,0.3797,0.2632,,1.0,158,0,132
W-scope,300,0.3,0.7,0.25,0,1678959941,M1,689752ec2d69,0.6456,0.8194,0.6139,0.3038,0.1203,0.3797,0.3189,,0.3409,158,0,132
W-scope,300,0.3,0.7,0.25,0,1678959941,M2,689752ec2d69,0.6456,0.8194,0.6456,0.3291,0.0,0.2595,0.2215,,0.3409,158,0,132
W-scope,300,0.3,0.7,0.25,0,1678959941,M1+pausa,689752ec2d69,0.6456,0.8194,0.6139,0.3038,0.1203,0.3797,0.3189,,0.3409,158,0,132
W-scope,300,0.3,0.7,0.25,1,2097796100,M0,689752ec2d69,0.5827,0.8094,0.1223,0.0144,0.1007,0.482,0.1467,,1.0,139,0,112
W-scope,300,0.3,0.7,0.25,1,2097796100,M1,689752ec2d69,0.5827,0.8094,0.5612,0.2518,0.1007,0.482,0.3496,,0.4375,139,0,112
W-scope,300,0.3,0.7,0.25,1,2097796100,M2,689752ec2d69,0.5827,0.8094,0.5827,0.2662,0.0,0.3813,0.268,,0.4375,139,0,112
W-scope,300,0.3,0.7,0.25,1,2097796100,M1+pausa,689752ec2d69,0.5827,0.8094,0.5612,0.2518,0.1007,0.482,0.3496,,0.4375,139,0,112
W-scope,300,0.3,0.7,0.25,2,1445234631,M0,689752ec2d69,0.6159,0.796,0.1304,0.0217,0.1087,0.4275,0.1412,,1.0,138,0,107
W-scope,300,0.3,0.7,0.25,2,1445234631,M1,689752ec2d69,0.6159,0.796,0.587,0.2754,0.1087,0.4275,0.323,,0.3832,138,0,107
W-scope,300,0.3,0.7,0.25,2,1445234631,M2,689752ec2d69,0.6159,0.796,0.6159,0.2899,0.0,0.3261,0.235,,0.3832,138,0,107
W-scope,300,0.3,0.7,0.25,2,1445234631,M1+pausa,689752ec2d69,0.6159,0.796,0.587,0.2754,0.1087,0.4275,0.323,,0.3832,138,0,107
W-scope,300,0.3,0.7,0.25,3,1329575558,M0,689752ec2d69,0.637,0.8729,0.089,0.0205,0.0616,0.3767,0.08,,1.0,146,0,128
W-scope,300,0.3,0.7,0.25,3,1329575558,M1,689752ec2d69,0.637,0.8729,0.6301,0.2808,0.0616,0.3767,0.284,,0.3516,146,0,128
W-scope,300,0.3,0.7,0.25,3,1329575558,M2,689752ec2d69,0.637,0.8729,0.637,0.2877,0.0,0.3151,0.2341,,0.3516,146,0,128
W-scope,300,0.3,0.7,0.25,3,1329575558,M1+pausa,689752ec2d69,0.637,0.8729,0.6301,0.2808,0.0616,0.3767,0.284,,0.3516,146,0,128
W-scope,300,0.3,0.7,0.25,4,8265793,M0,689752ec2d69,0.6014,0.8395,0.1049,0.007,0.0629,0.4406,0.1024,,1.0,143,0,118
W-scope,300,0.3,0.7,0.25,4,8265793,M1,689752ec2d69,0.6014,0.8395,0.5874,0.2378,0.0629,0.4406,0.3345,,0.4068,143,0,118
W-scope,300,0.3,0.7,0.25,4,8265793,M2,689752ec2d69,0.6014,0.8395,0.6014,0.2448,0.0,0.3846,0.2835,,0.4068,143,0,118
W-scope,300,0.3,0.7,0.25,4,8265793,M1+pausa,689752ec2d69,0.6014,0.8395,0.5874,0.2378,0.0629,0.4406,0.3345,,0.4068,143,0,118
W-scope,300,0.3,0.7,0.25,5,426053888,M0,689752ec2d69,0.6474,0.8863,0.0641,0.0,0.1026,0.4038,0.1052,,1.0,156,0,137
W-scope,300,0.3,0.7,0.25,5,426053888,M1,689752ec2d69,0.6474,0.8863,0.6218,0.2885,0.1026,0.4038,0.3126,,0.365,156,0,137
W-scope,300,0.3,0.7,0.25,5,426053888,M2,689752ec2d69,0.6474,0.8863,0.6474,0.2949,0.0,0.3077,0.2295,,0.365,156,0,137
W-scope,300,0.3,0.7,0.25,5,426053888,M1+pausa,689752ec2d69,0.6474,0.8863,0.6218,0.2885,0.1026,0.4038,0.3126,,0.365,156,0,137
W-scope,300,0.3,0.7,0.25,6,843596483,M0,689752ec2d69,0.6405,0.8294,0.0915,0.0131,0.1307,0.4052,0.187,,1.0,153,0,125
W-scope,300,0.3,0.7,0.25,6,843596483,M1,689752ec2d69,0.6405,0.8294,0.5948,0.3464,0.1307,0.4052,0.3185,,0.36,153,0,125
W-scope,300,0.3,0.7,0.25,6,843596483,M2,689752ec2d69,0.6405,0.8294,0.6405,0.3856,0.0,0.2745,0.2127,,0.36,153,0,125
W-scope,300,0.3,0.7,0.25,6,843596483,M1+pausa,689752ec2d69,0.6405,0.8294,0.5948,0.3464,0.1307,0.4052,0.3185,,0.36,153,0,125
W-scope,300,0.3,0.7,0.25,7,726889346,M0,689752ec2d69,0.637,0.8562,0.0753,0.0137,0.1096,0.3699,0.173,,1.0,146,0,125
W-scope,300,0.3,0.7,0.25,7,726889346,M1,689752ec2d69,0.637,0.8562,0.6233,0.3562,0.1096,0.3699,0.3004,,0.344,146,0,125
W-scope,300,0.3,0.7,0.25,7,726889346,M2,689752ec2d69,0.637,0.8562,0.637,0.363,0.0,0.2603,0.2117,,0.344,146,0,125
W-scope,300,0.3,0.7,0.25,7,726889346,M1+pausa,689752ec2d69,0.637,0.8562,0.6233,0.3562,0.1096,0.3699,0.3004,,0.344,146,0,125
W-scope,300,0.3,0.7,0.25,8,751529805,M0,689752ec2d69,0.5984,0.8462,0.0709,0.0,0.1102,0.4409,0.2591,,1.0,127,0,110
W-scope,300,0.3,0.7,0.25,8,751529805,M1,689752ec2d69,0.5984,0.8462,0.5748,0.3228,0.1102,0.4409,0.3439,,0.4091,127,0,110
W-scope,300,0.3,0.7,0.25,8,751529805,M2,689752ec2d69,0.5984,0.8462,0.5984,0.3386,0.0,0.3307,0.2546,,0.4091,127,0,110
W-scope,300,0.3,0.7,0.25,8,751529805,M1+pausa,689752ec2d69,0.5984,0.8462,0.5748,0.3228,0.1102,0.4409,0.3439,,0.4091,127,0,110
W-scope,300,0.3,0.7,0.25,9,902848012,M0,689752ec2d69,0.6,0.8361,0.069,0.0069,0.0966,0.4207,0.153,,1.0,145,0,124
W-scope,300,0.3,0.7,0.25,9,902848012,M1,689752ec2d69,0.6,0.8361,0.5793,0.3241,0.0966,0.4207,0.341,,0.3952,145,0,124
W-scope,300,0.3,0.7,0.25,9,902848012,M2,689752ec2d69,0.6,0.8361,0.6,0.331,0.0,0.3241,0.2629,,0.3952,145,0,124
W-scope,300,0.3,0.7,0.25,9,902848012,M1+pausa,689752ec2d69,0.6,0.8361,0.5793,0.3241,0.0966,0.4207,0.341,,0.3952,145,0,124
W-scope,300,0.3,0.7,0.25,10,203428660,M0,689752ec2d69,0.5971,0.7926,0.0935,0.0144,0.0935,0.3957,0.1673,,1.0,139,0,112
W-scope,300,0.3,0.7,0.25,10,203428660,M1,689752ec2d69,0.5971,0.7926,0.5755,0.2446,0.0935,0.3957,0.3323,,0.375,139,0,112
W-scope,300,0.3,0.7,0.25,10,203428660,M2,689752ec2d69,0.5971,0.7926,0.5971,0.2662,0.0,0.3022,0.2566,,0.375,139,0,112
W-scope,300,0.3,0.7,0.25,10,203428660,M1+pausa,689752ec2d69,0.5971,0.7926,0.5755,0.2446,0.0935,0.3957,0.3323,,0.375,139,0,112
W-scope,300,0.3,0.7,0.25,11,356196981,M0,689752ec2d69,0.5909,0.8094,0.1234,0.026,0.1558,0.4545,0.1336,,1.0,154,0,123
W-scope,300,0.3,0.7,0.25,11,356196981,M1,689752ec2d69,0.5909,0.8094,0.5584,0.2727,0.1558,0.4545,0.3373,,0.4146,154,0,123
W-scope,300,0.3,0.7,0.25,11,356196981,M2,689752ec2d69,0.5909,0.8094,0.5909,0.2922,0.0,0.2987,0.2111,,0.4146,154,0,123
W-scope,300,0.3,0.7,0.25,11,356196981,M1+pausa,689752ec2d69,0.5909,0.8094,0.5584,0.2727,0.1558,0.4545,0.3373,,0.4146,154,0,123
W-scope,300,0.3,0.7,0.25,12,1041658294,M0,689752ec2d69,0.6338,0.8027,0.169,0.0141,0.0704,0.4577,0.1231,,1.0,142,0,110
W-scope,300,0.3,0.7,0.25,12,1041658294,M1,689752ec2d69,0.6338,0.8027,0.6127,0.2746,0.0704,0.4577,0.2973,,0.3909,142,0,110
W-scope,300,0.3,0.7,0.25,12,1041658294,M2,689752ec2d69,0.6338,0.8027,0.6338,0.2746,0.0,0.3873,0.2403,,0.3909,142,0,110
W-scope,300,0.3,0.7,0.25,12,1041658294,M1+pausa,689752ec2d69,0.6338,0.8027,0.6127,0.2746,0.0704,0.4577,0.2973,,0.3909,142,0,110
W-scope,300,0.3,0.7,0.25,13,655180023,M0,689752ec2d69,0.5844,0.8127,0.0714,0.013,0.1169,0.4351,0.1751,,1.0,154,0,133
W-scope,300,0.3,0.7,0.25,13,655180023,M1,689752ec2d69,0.5844,0.8127,0.5584,0.2857,0.1169,0.4351,0.3477,,0.4135,154,0,133
W-scope,300,0.3,0.7,0.25,13,655180023,M2,689752ec2d69,0.5844,0.8127,0.5844,0.2922,0.0,0.3182,0.253,,0.4135,154,0,133
W-scope,300,0.3,0.7,0.25,13,655180023,M1+pausa,689752ec2d69,0.5844,0.8127,0.5584,0.2857,0.1169,0.4351,0.3477,,0.4135,154,0,133
W-scope,300,0.3,0.7,0.25,14,1749866032,M0,689752ec2d69,0.6849,0.7926,0.1027,0.0068,0.0959,0.3562,0.1751,,1.0,146,0,120
W-scope,300,0.3,0.7,0.25,14,1749866032,M1,689752ec2d69,0.6849,0.7926,0.6644,0.2945,0.0959,0.3562,0.273,,0.3083,146,0,120
W-scope,300,0.3,0.7,0.25,14,1749866032,M2,689752ec2d69,0.6849,0.7926,0.6849,0.2945,0.0,0.2671,0.1954,,0.3083,146,0,120
W-scope,300,0.3,0.7,0.25,14,1749866032,M1+pausa,689752ec2d69,0.6849,0.7926,0.6644,0.2945,0.0959,0.3562,0.273,,0.3083,146,0,120
